,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
19346,19346,12.11.2020 07:23:58,121,121,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4187993' belonging to the user with id '153879' for the quiz with course module id '753930'.,web,46.131.46.248
19347,19347,12.11.2020 07:23:53,121,121,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4187993' belonging to the user with id '153879' for the quiz with course module id '753930'.,web,46.131.46.248
19348,19348,12.11.2020 07:23:46,121,121,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4187993' belonging to the user with id '153879' for the quiz with course module id '753930'.,web,46.131.46.248
19349,19349,12.11.2020 07:23:08,121,121,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4187993' belonging to the user with id '153879' for the quiz with course module id '753930'.,web,46.131.46.248
19350,19350,12.11.2020 07:22:21,121,121,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4187993' belonging to the user with id '153879' for the quiz with course module id '753930'.,web,46.131.46.248
19351,19351,12.11.2020 07:19:32,121,121,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4187993' belonging to the user with id '153879' for the quiz with course module id '753930'.,web,46.131.46.248
19352,19352,12.11.2020 07:19:31,121,121,Test: Test 11th week ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '4187993' for the quiz with course module id '753930'.,web,46.131.46.248
19353,19353,12.11.2020 07:19:28,121,-,Test: Test 11th week ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '753930'.,web,46.131.46.248
19354,19354,12.11.2020 07:18:37,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,46.131.46.248
22760,22760,4.11.2020 21:29:43,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 153879 edited  VPL submission with id 1343345,web,2001:7d0:888d:580:64b6:a0e9:b259:eeb5
22761,22761,4.11.2020 21:29:43,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 153879 edited  VPL submission with id 1343345,web,2001:7d0:888d:580:64b6:a0e9:b259:eeb5
22762,22762,4.11.2020 21:29:40,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3107,web,2001:7d0:888d:580:64b6:a0e9:b259:eeb5
22763,22763,4.11.2020 21:29:27,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:888d:580:64b6:a0e9:b259:eeb5
22909,22909,4.11.2020 19:35:35,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1343345,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
22910,22910,4.11.2020 19:35:33,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1343345,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
22912,22912,4.11.2020 19:35:25,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1343345,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
22915,22915,4.11.2020 19:35:20,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1343345,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
22917,22917,4.11.2020 19:35:00,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 153879 edited  VPL submission with id 1343343,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
22920,22920,4.11.2020 19:34:57,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1343343,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
22960,22960,4.11.2020 19:15:23,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3107,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23019,23019,4.11.2020 18:50:59,121,-,URL: Video - Dictionary ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '799005'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23020,23020,4.11.2020 18:50:42,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23065,23065,4.11.2020 18:22:58,121,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3107,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23066,23066,4.11.2020 18:22:46,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23067,23067,4.11.2020 18:22:25,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '4159744' reviewed by the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23068,23068,4.11.2020 18:22:25,121,121,Test: 10th week test ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '4159744' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23069,23069,4.11.2020 18:22:25,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13815717' for the user with id '153879' for the grade item with id '101974'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23070,23070,4.11.2020 18:22:25,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13837318' for the user with id '153879' for the grade item with id '101887'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23071,23071,4.11.2020 18:22:25,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '14612819' for the user with id '153879' for the grade item with id '145227'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23073,23073,4.11.2020 18:22:07,121,121,Test: 10th week test ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23075,23075,4.11.2020 18:21:14,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23082,23082,4.11.2020 18:20:05,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23090,23090,4.11.2020 18:19:27,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23091,23091,4.11.2020 18:17:09,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23093,23093,4.11.2020 18:13:59,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23094,23094,4.11.2020 18:13:49,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23095,23095,4.11.2020 18:13:47,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23096,23096,4.11.2020 18:13:33,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23097,23097,4.11.2020 18:13:28,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23098,23098,4.11.2020 18:09:44,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23099,23099,4.11.2020 18:09:36,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23100,23100,4.11.2020 18:09:13,121,-,Test: 10th week test ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '753929'.,web,2001:bb8:2002:3400:1c6b:f11:21cf:977f
23111,23111,4.11.2020 18:04:58,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:5c7c:70c6:e58:13b8
23120,23120,4.11.2020 18:02:09,121,-,URL: Video - multi-dimensional sequence ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '793000'.,web,2001:bb8:2002:3400:5c7c:70c6:e58:13b8
23122,23122,4.11.2020 17:59:43,121,-,"URL: Video - sequence, sunken and number ",Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '796171'.,web,172.17.164.5
23123,23123,4.11.2020 17:59:08,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:5c7c:70c6:e58:13b8
23127,23127,4.11.2020 17:53:41,121,121,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4159744' belonging to the user with id '153879' for the quiz with course module id '753929'.,web,2001:bb8:2002:3400:5c7c:70c6:e58:13b8
23128,23128,4.11.2020 17:51:22,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:3400:5c7c:70c6:e58:13b8
